#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Relaes|value


#Text=O diabetes prejudica a circulação sanguínea e os nervos presentes nos pés (neuropatia diabética). Por isso, as pessoas com diabetes costumam sentir formigamento, dormência, dores e fraqueza nos membros inferiores.
1-1	0-1	O	_	
1-2	2-10	diabetes	_	
1-3	11-20	prejudica	_	
1-4	21-22	a	_	
1-5	23-33	circulação	_	
1-6	34-43	sanguínea	_	
1-7	44-45	e	_	
1-8	46-48	os	_	
1-9	49-55	nervos	_	
1-10	56-65	presentes	_	
1-11	66-69	nos	_	
1-12	70-73	pés	_	
1-13	74-75	(	_	
1-14	75-85	neuropatia	_	
1-15	86-95	diabética	_	
1-16	95-96	)	_	
1-17	96-97	.	_	
1-18	98-101	Por	_	
1-19	102-106	isso	_	
1-20	106-107	,	_	
1-21	108-110	as	_	
1-22	111-118	pessoas	_	
1-23	119-122	com	_	
1-24	123-131	diabetes	_	
1-25	132-140	costumam	_	
1-26	141-147	sentir	_	
1-27	148-160	formigamento	Symptom	
1-28	160-161	,	_	
1-29	162-171	dormência	Symptom	
1-30	171-172	,	_	
1-31	173-178	dores	Symptom	
1-32	179-180	e	_	
1-33	181-189	fraqueza	Symptom	
1-34	190-193	nos	_	
1-35	194-201	membros	_	
1-36	202-212	inferiores	_	
1-37	212-213	.	_	
