#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Relaes|value


#Text=A soja é um alimento rico em proteína e fibras, além disso, o seu consumo regular está associado com a redução do colesterol total. Com isso, tanto diabéticos como não diabéticos podem fazer o consumo deste alimento. Como possibilidades têm-se: proteína texturizada de soja, tofu, extrato de soja, bebida vegetal etc. Para uma orientação mais específica o ideal é que você se consulte com um nutricionista (que estão disponíveis gratuitamente no SUS) pois ele poderá montar uma dieta ideal para as suas necessidades.
1-1	0-1	A	_	
1-2	2-6	soja	Food	
1-3	7-8	é	_	
1-4	9-11	um	_	
1-5	12-20	alimento	_	
1-6	21-25	rico	_	
1-7	26-28	em	_	
1-8	29-37	proteína	Food	
1-9	38-39	e	_	
1-10	40-46	fibras	Food	
1-11	46-47	,	_	
1-12	48-52	além	_	
1-13	53-58	disso	_	
1-14	58-59	,	_	
1-15	60-61	o	_	
1-16	62-65	seu	_	
1-17	66-73	consumo	_	
1-18	74-81	regular	_	
1-19	82-86	está	_	
1-20	87-96	associado	_	
1-21	97-100	com	_	
1-22	101-102	a	_	
1-23	103-110	redução	_	
1-24	111-113	do	_	
1-25	114-124	colesterol	Food	
1-26	125-130	total	_	
1-27	130-131	.	_	
1-28	132-135	Com	_	
1-29	136-140	isso	_	
1-30	140-141	,	_	
1-31	142-147	tanto	_	
1-32	148-158	diabéticos	_	
1-33	159-163	como	_	
1-34	164-167	não	_	
1-35	168-178	diabéticos	_	
1-36	179-184	podem	_	
1-37	185-190	fazer	_	
1-38	191-192	o	_	
1-39	193-200	consumo	_	
1-40	201-206	deste	_	
1-41	207-215	alimento	_	
1-42	215-216	.	_	
1-43	217-221	Como	_	
1-44	222-236	possibilidades	_	
1-45	237-243	têm-se	_	
1-46	243-244	:	_	
1-47	245-253	proteína	Food[1]	
1-48	254-265	texturizada	Food[1]	
1-49	266-268	de	Food[1]	
1-50	269-273	soja	Food[1]	
1-51	273-274	,	_	
1-52	275-279	tofu	Food	
1-53	279-280	,	_	
1-54	281-288	extrato	Food[2]	
1-55	289-291	de	Food[2]	
1-56	292-296	soja	Food[2]	
1-57	296-297	,	_	
1-58	298-304	bebida	Food[3]	
1-59	305-312	vegetal	Food[3]	
1-60	313-316	etc	_	
1-61	316-317	.	_	
1-62	318-322	Para	_	
1-63	323-326	uma	_	
1-64	327-337	orientação	_	
1-65	338-342	mais	_	
1-66	343-353	específica	_	
1-67	354-355	o	_	
1-68	356-361	ideal	_	
1-69	362-363	é	_	
1-70	364-367	que	_	
1-71	368-372	você	_	
1-72	373-375	se	_	
1-73	376-384	consulte	_	
1-74	385-388	com	_	
1-75	389-391	um	_	
1-76	392-405	nutricionista	_	
1-77	406-407	(	_	
1-78	407-410	que	_	
1-79	411-416	estão	_	
1-80	417-428	disponíveis	_	
1-81	429-442	gratuitamente	_	
1-82	443-445	no	_	
1-83	446-449	SUS	_	
1-84	449-450	)	_	
1-85	451-455	pois	_	
1-86	456-459	ele	_	
1-87	460-466	poderá	_	
1-88	467-473	montar	_	
1-89	474-477	uma	_	
1-90	478-483	dieta	NonMedicalTreatment[4]	
1-91	484-489	ideal	NonMedicalTreatment[4]	
1-92	490-494	para	_	
1-93	495-497	as	_	
1-94	498-502	suas	_	
1-95	503-515	necessidades	_	
1-96	515-516	.	_	
