#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Relaes|value


#Text=Diabéticos podem consumir kombucha, entretanto, o controle do diabetes é feito segundo recomendação médica e nutricional. Essa bebida é um fermentado obtido através do chá, podendo ou não ter a adição de frutas. Geralmente, não há adição de açúcar e/ou adoçantes, entretanto, deve-se ficar atento aos rótulos. Por ser uma bebida probiótica, ou seja, possui bactérias benéficas e que auxiliam no bom funcionamento do intestino, o seu consumo pode trazer benefícios à saúde quando dentro de uma rotina saudável. Para uma orientação mais específica o ideal é que você se consulte com um nutricionista (que estão disponíveis gratuitamente no SUS) pois ele poderá montar uma dieta ideal para as suas necessidades.
1-1	0-10	Diabéticos	_	
1-2	11-16	podem	_	
1-3	17-25	consumir	_	
1-4	26-34	kombucha	Food	
1-5	34-35	,	_	
1-6	36-46	entretanto	_	
1-7	46-47	,	_	
1-8	48-49	o	_	
1-9	50-58	controle	_	
1-10	59-61	do	_	
1-11	62-70	diabetes	_	
1-12	71-72	é	_	
1-13	73-78	feito	_	
1-14	79-86	segundo	_	
1-15	87-99	recomendação	_	
1-16	100-106	médica	_	
1-17	107-108	e	_	
1-18	109-120	nutricional	_	
1-19	120-121	.	_	
1-20	122-126	Essa	_	
1-21	127-133	bebida	_	
1-22	134-135	é	_	
1-23	136-138	um	_	
1-24	139-149	fermentado	_	
1-25	150-156	obtido	_	
1-26	157-164	através	_	
1-27	165-167	do	_	
1-28	168-171	chá	Food	
1-29	171-172	,	_	
1-30	173-180	podendo	_	
1-31	181-183	ou	_	
1-32	184-187	não	_	
1-33	188-191	ter	_	
1-34	192-193	a	_	
1-35	194-200	adição	_	
1-36	201-203	de	_	
1-37	204-210	frutas	Food	
1-38	210-211	.	_	
1-39	212-222	Geralmente	_	
1-40	222-223	,	_	
1-41	224-227	não	_	
1-42	228-230	há	_	
1-43	231-237	adição	_	
1-44	238-240	de	_	
1-45	241-247	açúcar	Food	
1-46	248-249	e	_	
1-47	249-250	/	_	
1-48	250-252	ou	_	
1-49	253-262	adoçantes	Food	
1-50	262-263	,	_	
1-51	264-274	entretanto	_	
1-52	274-275	,	_	
1-53	276-283	deve-se	_	
1-54	284-289	ficar	_	
1-55	290-296	atento	_	
1-56	297-300	aos	_	
1-57	301-308	rótulos	_	
1-58	308-309	.	_	
1-59	310-313	Por	_	
1-60	314-317	ser	_	
1-61	318-321	uma	_	
1-62	322-328	bebida	Food[1]	
1-63	329-339	probiótica	Food[1]	
1-64	339-340	,	_	
1-65	341-343	ou	_	
1-66	344-348	seja	_	
1-67	348-349	,	_	
1-68	350-356	possui	_	
1-69	357-366	bactérias	_	
1-70	367-376	benéficas	_	
1-71	377-378	e	_	
1-72	379-382	que	_	
1-73	383-391	auxiliam	_	
1-74	392-394	no	_	
1-75	395-398	bom	_	
1-76	399-412	funcionamento	_	
1-77	413-415	do	_	
1-78	416-425	intestino	_	
1-79	425-426	,	_	
1-80	427-428	o	_	
1-81	429-432	seu	_	
1-82	433-440	consumo	_	
1-83	441-445	pode	_	
1-84	446-452	trazer	_	
1-85	453-463	benefícios	_	
1-86	464-465	à	_	
1-87	466-471	saúde	_	
1-88	472-478	quando	_	
1-89	479-485	dentro	_	
1-90	486-488	de	_	
1-91	489-492	uma	_	
1-92	493-499	rotina	_	
1-93	500-508	saudável	_	
1-94	508-509	.	_	
1-95	510-514	Para	_	
1-96	515-518	uma	_	
1-97	519-529	orientação	_	
1-98	530-534	mais	_	
1-99	535-545	específica	_	
1-100	546-547	o	_	
1-101	548-553	ideal	_	
1-102	554-555	é	_	
1-103	556-559	que	_	
1-104	560-564	você	_	
1-105	565-567	se	_	
1-106	568-576	consulte	_	
1-107	577-580	com	_	
1-108	581-583	um	_	
1-109	584-597	nutricionista	_	
1-110	598-599	(	_	
1-111	599-602	que	_	
1-112	603-608	estão	_	
1-113	609-620	disponíveis	_	
1-114	621-634	gratuitamente	_	
1-115	635-637	no	_	
1-116	638-641	SUS	_	
1-117	641-642	)	_	
1-118	643-647	pois	_	
1-119	648-651	ele	_	
1-120	652-658	poderá	_	
1-121	659-665	montar	_	
1-122	666-669	uma	_	
1-123	670-675	dieta	_	
1-124	676-681	ideal	_	
1-125	682-686	para	_	
1-126	687-689	as	_	
1-127	690-694	suas	_	
1-128	695-707	necessidades	_	
1-129	707-708	.	_	
