#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Relaes|value


#Text=Nenhum alimento é proibido quando as quantidades são calculadas para as suas necessidades! Alimentos fontes de carboidrato são essenciais, e consumi-los de maneira balanceada serão a chave para o tratamento do diabetes. Incorporar fontes de fibras, como aveia e frutas, e proteínas, como ovos e queijo, são boas estratégias para desacelerar a absorção do carboidrato que você consumir, o que diminui a necessidade de insulina que você precisar. Procure um nutricionista (disponível gratuitamente no SUS) para montar um plano alimentar que seja ideal para você e suas necessidades.
1-1	0-6	Nenhum	_	
1-2	7-15	alimento	_	
1-3	16-17	é	_	
1-4	18-26	proibido	_	
1-5	27-33	quando	_	
1-6	34-36	as	_	
1-7	37-48	quantidades	_	
1-8	49-52	são	_	
1-9	53-63	calculadas	_	
1-10	64-68	para	_	
1-11	69-71	as	_	
1-12	72-76	suas	_	
1-13	77-89	necessidades	_	
1-14	89-90	!	_	
1-15	91-100	Alimentos	_	
1-16	101-107	fontes	_	
1-17	108-110	de	_	
1-18	111-122	carboidrato	Food	
1-19	123-126	são	_	
1-20	127-137	essenciais	_	
1-21	137-138	,	_	
1-22	139-140	e	_	
1-23	141-152	consumi-los	_	
1-24	153-155	de	_	
1-25	156-163	maneira	_	
1-26	164-174	balanceada	_	
1-27	175-180	serão	_	
1-28	181-182	a	_	
1-29	183-188	chave	_	
1-30	189-193	para	_	
1-31	194-195	o	_	
1-32	196-206	tratamento	_	
1-33	207-209	do	_	
1-34	210-218	diabetes	Complication	
1-35	218-219	.	_	
1-36	220-230	Incorporar	_	
1-37	231-237	fontes	_	
1-38	238-240	de	_	
1-39	241-247	fibras	Food	
1-40	247-248	,	_	
1-41	249-253	como	_	
1-42	254-259	aveia	Food	
1-43	260-261	e	_	
1-44	262-268	frutas	Food	
1-45	268-269	,	_	
1-46	270-271	e	_	
1-47	272-281	proteínas	Food	
1-48	281-282	,	_	
1-49	283-287	como	_	
1-50	288-292	ovos	Food	
1-51	293-294	e	_	
1-52	295-301	queijo	Food	
1-53	301-302	,	_	
1-54	303-306	são	_	
1-55	307-311	boas	_	
1-56	312-323	estratégias	_	
1-57	324-328	para	_	
1-58	329-340	desacelerar	_	
1-59	341-342	a	_	
1-60	343-351	absorção	_	
1-61	352-354	do	_	
1-62	355-366	carboidrato	Food	
1-63	367-370	que	_	
1-64	371-375	você	_	
1-65	376-384	consumir	_	
1-66	384-385	,	_	
1-67	386-387	o	_	
1-68	388-391	que	_	
1-69	392-399	diminui	_	
1-70	400-401	a	_	
1-71	402-413	necessidade	_	
1-72	414-416	de	_	
1-73	417-425	insulina	_	
1-74	426-429	que	_	
1-75	430-434	você	_	
1-76	435-443	precisar	_	
1-77	443-444	.	_	
1-78	445-452	Procure	_	
1-79	453-455	um	_	
1-80	456-469	nutricionista	_	
1-81	470-471	(	_	
1-82	471-481	disponível	_	
1-83	482-495	gratuitamente	_	
1-84	496-498	no	_	
1-85	499-502	SUS	_	
1-86	502-503	)	_	
1-87	504-508	para	_	
1-88	509-515	montar	_	
1-89	516-518	um	_	
1-90	519-524	plano	_	
1-91	525-534	alimentar	_	
1-92	535-538	que	_	
1-93	539-543	seja	_	
1-94	544-549	ideal	_	
1-95	550-554	para	_	
1-96	555-559	você	_	
1-97	560-561	e	_	
1-98	562-566	suas	_	
1-99	567-579	necessidades	_	
1-100	579-580	.	_	
