#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Relaes|value
#T_RL=webanno.custom.Relaes2|value|BT_webanno.custom.Relaes


#Text=O diabetes por si só geralmente não faz com que você não perca peso. Às vezes, os medicamentos que uma pessoa está tomando podem interferir, aumentando o nível de retenção de líquidos. Mantenha-se o mais ativo possível e não desista se o peso na balança ainda não for o ideal. Seja honesto consigo mesmo sobre a sua alimentação e nível de atividade. Se você conseguir encontrar um nutricionista, ele ou ela pode sugerir a quantidade certa de vitaminas, minerais, carboidratos e proteínas que você deve consumir, o que vai ajudar a guiar sua alimentação.
1-1	0-1	O	_	_	_	
1-2	2-10	diabetes	DiabetesType	_	_	
1-3	11-14	por	_	_	_	
1-4	15-17	si	_	_	_	
1-5	18-20	só	_	_	_	
1-6	21-31	geralmente	_	_	_	
1-7	32-35	não	_	_	_	
1-8	36-39	faz	_	_	_	
1-9	40-43	com	_	_	_	
1-10	44-47	que	_	_	_	
1-11	48-52	você	_	_	_	
1-12	53-56	não	_	_	_	
1-13	57-62	perca	Symptom[1]	causes|treats	1-2[0_1]|1-82[3_1]	
1-14	63-67	peso	Symptom[1]	_	_	
1-15	67-68	.	_	_	_	
1-16	69-71	Às	_	_	_	
1-17	72-77	vezes	_	_	_	
1-18	77-78	,	_	_	_	
1-19	79-81	os	_	_	_	
1-20	82-94	medicamentos	Medication	_	_	
1-21	95-98	que	_	_	_	
1-22	99-102	uma	_	_	_	
1-23	103-109	pessoa	_	_	_	
1-24	110-114	está	_	_	_	
1-25	115-122	tomando	_	_	_	
1-26	123-128	podem	_	_	_	
1-27	129-139	interferir	_	_	_	
1-28	139-140	,	_	_	_	
1-29	141-151	aumentando	_	_	_	
1-30	152-153	o	_	_	_	
1-31	154-159	nível	_	_	_	
1-32	160-162	de	_	_	_	
1-33	163-171	retenção	Symptom[2]	causes	1-20[0_2]	
1-34	172-174	de	Symptom[2]	_	_	
1-35	175-183	líquidos	Symptom[2]	_	_	
1-36	183-184	.	_	_	_	
1-37	185-196	Mantenha-se	_	_	_	
1-38	197-198	o	_	_	_	
1-39	199-203	mais	_	_	_	
1-40	204-209	ativo	_	_	_	
1-41	210-218	possível	_	_	_	
1-42	219-220	e	_	_	_	
1-43	221-224	não	_	_	_	
1-44	225-232	desista	_	_	_	
1-45	233-235	se	_	_	_	
1-46	236-237	o	_	_	_	
1-47	238-242	peso	_	_	_	
1-48	243-245	na	_	_	_	
1-49	246-253	balança	_	_	_	
1-50	254-259	ainda	_	_	_	
1-51	260-263	não	_	_	_	
1-52	264-267	for	_	_	_	
1-53	268-269	o	_	_	_	
1-54	270-275	ideal	_	_	_	
1-55	275-276	.	_	_	_	
1-56	277-281	Seja	_	_	_	
1-57	282-289	honesto	_	_	_	
1-58	290-297	consigo	_	_	_	
1-59	298-303	mesmo	_	_	_	
1-60	304-309	sobre	_	_	_	
1-61	310-311	a	_	_	_	
1-62	312-315	sua	_	_	_	
1-63	316-327	alimentação	_	_	_	
1-64	328-329	e	_	_	_	
1-65	330-335	nível	_	_	_	
1-66	336-338	de	_	_	_	
1-67	339-348	atividade	_	_	_	
1-68	348-349	.	_	_	_	
1-69	350-352	Se	_	_	_	
1-70	353-357	você	_	_	_	
1-71	358-367	conseguir	_	_	_	
1-72	368-377	encontrar	_	_	_	
1-73	378-380	um	_	_	_	
1-74	381-394	nutricionista	_	_	_	
1-75	394-395	,	_	_	_	
1-76	396-399	ele	_	_	_	
1-77	400-402	ou	_	_	_	
1-78	403-406	ela	_	_	_	
1-79	407-411	pode	_	_	_	
1-80	412-419	sugerir	_	_	_	
1-81	420-421	a	_	_	_	
1-82	422-432	quantidade	Dose[3]	_	_	
1-83	433-438	certa	Dose[3]	_	_	
1-84	439-441	de	Dose[3]	_	_	
1-85	442-451	vitaminas	Dose[3]	_	_	
1-86	451-452	,	Dose[3]	_	_	
1-87	453-461	minerais	Dose[3]	_	_	
1-88	461-462	,	Dose[3]	_	_	
1-89	463-475	carboidratos	Dose[3]	_	_	
1-90	476-477	e	Dose[3]	_	_	
1-91	478-487	proteínas	Dose[3]	_	_	
1-92	488-491	que	_	_	_	
1-93	492-496	você	_	_	_	
1-94	497-501	deve	_	_	_	
1-95	502-510	consumir	_	_	_	
1-96	510-511	,	_	_	_	
1-97	512-513	o	_	_	_	
1-98	514-517	que	_	_	_	
1-99	518-521	vai	_	_	_	
1-100	522-528	ajudar	_	_	_	
1-101	529-530	a	_	_	_	
1-102	531-536	guiar	_	_	_	
1-103	537-540	sua	_	_	_	
1-104	541-552	alimentação	_	_	_	
1-105	552-553	.	_	_	_	
