#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Relaes|value


#Text=Há diversos tipos de insulina, sendo as mais comuns no Brasil, a NPH e a regular. O efeito da insulina NPH inicia cerca de 2 horas após a aplicação e tem duração de cerca de 8 a 12 horas. O efeito da insulina regular inicia cerca de 30 min após a aplicação e tem duração de cerca de 5 horas. Ambas atuam abaixando a glicemia (quantidade de açúcar no sangue) e devem ser prescritas por um médico, que deve acompanhar a pessoa com diabetes de perto e ajustar as doses de acordo com a necessidade.
1-1	0-2	Há	_	
1-2	3-11	diversos	_	
1-3	12-17	tipos	_	
1-4	18-20	de	_	
1-5	21-29	insulina	_	
1-6	29-30	,	_	
1-7	31-36	sendo	_	
1-8	37-39	as	_	
1-9	40-44	mais	_	
1-10	45-51	comuns	_	
1-11	52-54	no	_	
1-12	55-61	Brasil	_	
1-13	61-62	,	_	
1-14	63-64	a	_	
1-15	65-68	NPH	Insulin	
1-16	69-70	e	_	
1-17	71-72	a	_	
1-18	73-80	regular	Insulin	
1-19	80-81	.	_	
1-20	82-83	O	_	
1-21	84-90	efeito	_	
1-22	91-93	da	_	
1-23	94-102	insulina	_	
1-24	103-106	NPH	_	
1-25	107-113	inicia	_	
1-26	114-119	cerca	_	
1-27	120-122	de	_	
1-28	123-124	2	_	
1-29	125-130	horas	_	
1-30	131-135	após	_	
1-31	136-137	a	_	
1-32	138-147	aplicação	_	
1-33	148-149	e	_	
1-34	150-153	tem	_	
1-35	154-161	duração	_	
1-36	162-164	de	_	
1-37	165-170	cerca	_	
1-38	171-173	de	_	
1-39	174-175	8	Duration[1]	
1-40	176-177	a	Duration[1]	
1-41	178-180	12	Duration[1]	
1-42	181-186	horas	Duration[1]	
1-43	186-187	.	_	
1-44	188-189	O	_	
1-45	190-196	efeito	_	
1-46	197-199	da	_	
1-47	200-208	insulina	_	
1-48	209-216	regular	_	
1-49	217-223	inicia	_	
1-50	224-229	cerca	_	
1-51	230-232	de	_	
1-52	233-235	30	_	
1-53	236-239	min	_	
1-54	240-244	após	_	
1-55	245-246	a	_	
1-56	247-256	aplicação	_	
1-57	257-258	e	_	
1-58	259-262	tem	_	
1-59	263-270	duração	_	
1-60	271-273	de	_	
1-61	274-279	cerca	_	
1-62	280-282	de	_	
1-63	283-284	5	Duration[2]	
1-64	285-290	horas	Duration[2]	
1-65	290-291	.	_	
1-66	292-297	Ambas	_	
1-67	298-303	atuam	_	
1-68	304-313	abaixando	_	
1-69	314-315	a	_	
1-70	316-324	glicemia	_	
1-71	325-326	(	_	
1-72	326-336	quantidade	_	
1-73	337-339	de	_	
1-74	340-346	açúcar	_	
1-75	347-349	no	_	
1-76	350-356	sangue	_	
1-77	356-357	)	_	
1-78	358-359	e	_	
1-79	360-365	devem	_	
1-80	366-369	ser	_	
1-81	370-380	prescritas	_	
1-82	381-384	por	_	
1-83	385-387	um	_	
1-84	388-394	médico	_	
1-85	394-395	,	_	
1-86	396-399	que	_	
1-87	400-404	deve	_	
1-88	405-415	acompanhar	_	
1-89	416-417	a	_	
1-90	418-424	pessoa	_	
1-91	425-428	com	_	
1-92	429-437	diabetes	_	
1-93	438-440	de	_	
1-94	441-446	perto	_	
1-95	447-448	e	_	
1-96	449-456	ajustar	_	
1-97	457-459	as	_	
1-98	460-465	doses	_	
1-99	466-468	de	_	
1-100	469-475	acordo	_	
1-101	476-479	com	_	
1-102	480-481	a	_	
1-103	482-493	necessidade	_	
1-104	493-494	.	_	
