#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Relaes|value


#Text=As melhores fontes de gordura são as vegetais como: o azeite, óleo de linhaça, abacate, coco e castanhas, os quais são fontes de gorduras monoinsaturadas e poliinsaturadas. As fontes animais como as carnes e banha de porco são ricas em gordura saturada, logo, o seu consumo deve ser baixo ou evitado. Para uma orientação mais específica o ideal é que você se consulte com um nutricionista (que estão disponíveis gratuitamente no SUS) pois ele poderá montar uma dieta ideal para as suas necessidades.
1-1	0-2	As	_	
1-2	3-11	melhores	_	
1-3	12-18	fontes	_	
1-4	19-21	de	_	
1-5	22-29	gordura	_	
1-6	30-33	são	_	
1-7	34-36	as	_	
1-8	37-45	vegetais	_	
1-9	46-50	como	_	
1-10	50-51	:	_	
1-11	52-53	o	_	
1-12	54-60	azeite	Food	
1-13	60-61	,	_	
1-14	62-66	óleo	Food[1]	
1-15	67-69	de	Food[1]	
1-16	70-77	linhaça	Food[1]	
1-17	77-78	,	_	
1-18	79-86	abacate	Food	
1-19	86-87	,	_	
1-20	88-92	coco	Food	
1-21	93-94	e	_	
1-22	95-104	castanhas	Food	
1-23	104-105	,	_	
1-24	106-108	os	_	
1-25	109-114	quais	_	
1-26	115-118	são	_	
1-27	119-125	fontes	_	
1-28	126-128	de	_	
1-29	129-137	gorduras	_	
1-30	138-153	monoinsaturadas	_	
1-31	154-155	e	_	
1-32	156-171	poliinsaturadas	_	
1-33	171-172	.	_	
1-34	173-175	As	_	
1-35	176-182	fontes	_	
1-36	183-190	animais	_	
1-37	191-195	como	_	
1-38	196-198	as	_	
1-39	199-205	carnes	Food	
1-40	206-207	e	_	
1-41	208-213	banha	Food[2]	
1-42	214-216	de	Food[2]	
1-43	217-222	porco	Food[2]	
1-44	223-226	são	_	
1-45	227-232	ricas	_	
1-46	233-235	em	_	
1-47	236-243	gordura	_	
1-48	244-252	saturada	_	
1-49	252-253	,	_	
1-50	254-258	logo	_	
1-51	258-259	,	_	
1-52	260-261	o	_	
1-53	262-265	seu	_	
1-54	266-273	consumo	_	
1-55	274-278	deve	_	
1-56	279-282	ser	_	
1-57	283-288	baixo	_	
1-58	289-291	ou	_	
1-59	292-299	evitado	_	
1-60	299-300	.	_	
1-61	301-305	Para	_	
1-62	306-309	uma	_	
1-63	310-320	orientação	_	
1-64	321-325	mais	_	
1-65	326-336	específica	_	
1-66	337-338	o	_	
1-67	339-344	ideal	_	
1-68	345-346	é	_	
1-69	347-350	que	_	
1-70	351-355	você	_	
1-71	356-358	se	_	
1-72	359-367	consulte	_	
1-73	368-371	com	_	
1-74	372-374	um	_	
1-75	375-388	nutricionista	_	
1-76	389-390	(	_	
1-77	390-393	que	_	
1-78	394-399	estão	_	
1-79	400-411	disponíveis	_	
1-80	412-425	gratuitamente	_	
1-81	426-428	no	_	
1-82	429-432	SUS	_	
1-83	432-433	)	_	
1-84	434-438	pois	_	
1-85	439-442	ele	_	
1-86	443-449	poderá	_	
1-87	450-456	montar	_	
1-88	457-460	uma	_	
1-89	461-466	dieta	_	
1-90	467-472	ideal	_	
1-91	473-477	para	_	
1-92	478-480	as	_	
1-93	481-485	suas	_	
1-94	486-498	necessidades	_	
1-95	498-499	.	_	
