#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Relaes|value


#Text=A pessoa com diabetes pode doar sangue se estiver controlando a doença apenas com dieta ou remédios que sejam hipoglicemiantes orais e que não tenha problemas nos vasos sanguíneos. Caso essa pessoa tenha utilizado insulina uma única vez, não poderá doar sangue.
1-1	0-1	A	_	
1-2	2-8	pessoa	_	
1-3	9-12	com	_	
1-4	13-21	diabetes	_	
1-5	22-26	pode	_	
1-6	27-31	doar	_	
1-7	32-38	sangue	_	
1-8	39-41	se	_	
1-9	42-49	estiver	_	
1-10	50-61	controlando	_	
1-11	62-63	a	_	
1-12	64-70	doença	_	
1-13	71-77	apenas	_	
1-14	78-81	com	_	
1-15	82-87	dieta	NonMedicalTreatment	
1-16	88-90	ou	_	
1-17	91-99	remédios	_	
1-18	100-103	que	_	
1-19	104-109	sejam	_	
1-20	110-126	hipoglicemiantes	Medication[1]	
1-21	127-132	orais	Medication[1]	
1-22	133-134	e	_	
1-23	135-138	que	_	
1-24	139-142	não	_	
1-25	143-148	tenha	_	
1-26	149-158	problemas	_	
1-27	159-162	nos	_	
1-28	163-168	vasos	_	
1-29	169-179	sanguíneos	_	
1-30	179-180	.	_	
1-31	181-185	Caso	_	
1-32	186-190	essa	_	
1-33	191-197	pessoa	_	
1-34	198-203	tenha	_	
1-35	204-213	utilizado	_	
1-36	214-222	insulina	_	
1-37	223-226	uma	_	
1-38	227-232	única	_	
1-39	233-236	vez	_	
1-40	236-237	,	_	
1-41	238-241	não	_	
1-42	242-248	poderá	_	
1-43	249-253	doar	_	
1-44	254-260	sangue	_	
1-45	260-261	.	_	
