#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Relaes|value


#Text=Pode sim. Porém, por ser uma refeição líquida ela tem a capacidade de elevar a glicemia de forma mais rápida. Por isso, se atente à quantidade e aos acompanhamentos.  Para uma orientação mais específica o ideal é que você se consulte com um nutricionista (que estão disponíveis gratuitamente no SUS) pois ele poderá montar uma dieta ideal para as suas necessidades.
1-1	0-4	Pode	_	
1-2	5-8	sim	_	
1-3	8-9	.	_	
1-4	10-15	Porém	_	
1-5	15-16	,	_	
1-6	17-20	por	_	
1-7	21-24	ser	_	
1-8	25-28	uma	_	
1-9	29-37	refeição	_	
1-10	38-45	líquida	_	
1-11	46-49	ela	_	
1-12	50-53	tem	_	
1-13	54-55	a	_	
1-14	56-66	capacidade	_	
1-15	67-69	de	_	
1-16	70-76	elevar	_	
1-17	77-78	a	_	
1-18	79-87	glicemia	GlucoseValue	
1-19	88-90	de	_	
1-20	91-96	forma	_	
1-21	97-101	mais	_	
1-22	102-108	rápida	_	
1-23	108-109	.	_	
1-24	110-113	Por	_	
1-25	114-118	isso	_	
1-26	118-119	,	_	
1-27	120-122	se	_	
1-28	123-129	atente	_	
1-29	130-131	à	_	
1-30	132-142	quantidade	_	
1-31	143-144	e	_	
1-32	145-148	aos	_	
1-33	149-164	acompanhamentos	_	
1-34	164-165	.	_	
1-35	167-171	Para	_	
1-36	172-175	uma	_	
1-37	176-186	orientação	_	
1-38	187-191	mais	_	
1-39	192-202	específica	_	
1-40	203-204	o	_	
1-41	205-210	ideal	_	
1-42	211-212	é	_	
1-43	213-216	que	_	
1-44	217-221	você	_	
1-45	222-224	se	_	
1-46	225-233	consulte	_	
1-47	234-237	com	_	
1-48	238-240	um	_	
1-49	241-254	nutricionista	_	
1-50	255-256	(	_	
1-51	256-259	que	_	
1-52	260-265	estão	_	
1-53	266-277	disponíveis	_	
1-54	278-291	gratuitamente	_	
1-55	292-294	no	_	
1-56	295-298	SUS	_	
1-57	298-299	)	_	
1-58	300-304	pois	_	
1-59	305-308	ele	_	
1-60	309-315	poderá	_	
1-61	316-322	montar	_	
1-62	323-326	uma	_	
1-63	327-332	dieta	NonMedicalTreatment[1]	
1-64	333-338	ideal	NonMedicalTreatment[1]	
1-65	339-343	para	_	
1-66	344-346	as	_	
1-67	347-351	suas	_	
1-68	352-364	necessidades	_	
1-69	364-365	.	_	
